process_id,arrival_time,cpu_time1,cpu_time2,io_time
5169,190,10,10,8
5170,483,20,13,5
5171,419,5,13,3
5172,730,20,8,4
5173,421,10,18,6
5174,697,14,19,5
5175,113,16,16,5
5176,573,11,11,5
5177,758,1,18,5
5178,209,17,15,2
5179,330,7,18,10
5180,841,5,11,0
5181,797,20,3,9
5182,713,18,4,2
5183,996,13,2,1
5184,968,4,7,6
5185,405,3,5,4
5186,202,2,13,4
5187,428,10,16,1
5188,840,18,1,9
5189,904,10,9,1
5190,24,19,5,10
5191,124,5,13,2
5192,166,5,12,6
5193,509,4,4,8
5194,772,9,6,9
5195,706,13,9,2
5196,445,10,16,2
5197,981,12,14,6
5198,938,11,3,5
5199,418,12,3,8
5200,212,5,11,8
5201,526,19,8,7
5202,100,11,17,9
5203,673,17,11,8
5204,90,3,15,5
5205,716,12,16,3
5206,966,14,11,0
5207,357,20,6,10
5208,922,3,3,1
5209,245,8,18,10
5210,401,4,20,4
5211,494,2,3,8
5212,972,9,13,7
5213,598,3,2,5
5214,308,1,2,7
5215,583,8,20,1
5216,908,1,16,7
5217,787,6,18,5
5218,895,8,9,4
5219,50,14,7,10
5220,492,12,14,6
5221,208,14,12,1
5222,862,11,18,8
5223,783,16,13,5
5224,685,2,15,5
5225,430,19,12,10
5226,538,12,1,6
5227,300,2,10,7
5228,646,13,11,2
5229,255,19,8,6
5230,361,4,5,3
5231,904,1,15,8
5232,560,1,16,10
5233,584,1,14,7
5234,261,4,7,8
5235,412,11,6,7
5236,711,10,18,0
5237,498,12,12,9
5238,990,9,2,7
5239,183,5,17,0
5240,742,11,8,9
5241,88,3,4,5
5242,55,6,14,5
5243,587,2,12,6
5244,963,6,7,9
5245,623,17,15,4
5246,847,13,18,9
5247,413,9,1,1
5248,847,8,10,3
5249,841,4,12,3
5250,974,17,16,10
5251,828,4,18,0
5252,200,3,16,9
5253,467,7,15,10
5254,454,4,13,4
5255,683,9,7,7
5256,91,7,8,3
5257,955,9,14,4
5258,900,2,14,7
5259,326,2,11,4
5260,171,16,15,9
5261,529,16,4,1
5262,275,6,2,9
5263,194,15,13,0
5264,679,4,1,4
5265,812,11,1,3
5266,277,5,17,4
5267,638,16,4,7
5268,254,17,16,2
5269,171,10,10,7
5270,912,1,2,2
5271,375,1,5,4
5272,803,10,12,5
5273,440,2,17,6
5274,213,14,5,2
5275,123,16,10,5
5276,724,15,17,5
5277,864,5,1,7
5278,184,15,5,7
5279,605,14,6,10
5280,219,3,8,2
5281,912,14,2,0
5282,117,14,9,6
5283,741,19,12,3
5284,710,8,16,4
5285,71,12,17,10
5286,738,9,14,10
5287,167,4,12,6
5288,753,2,5,9
5289,466,3,3,5
5290,962,7,12,4
5291,87,16,7,10
5292,325,13,11,5
5293,810,20,9,2
5294,172,1,9,3
5295,767,9,15,0
5296,187,19,18,8
5297,736,9,13,8
5298,546,13,6,10
5299,605,8,8,0
5300,884,9,5,10
5301,149,12,13,7
5302,176,12,12,10
5303,70,3,13,1
5304,367,12,3,9
5305,213,12,1,6
5306,676,20,2,2
5307,881,6,19,3
5308,353,19,19,0
5309,891,17,18,0
5310,372,8,11,6
5311,901,11,6,3
5312,255,20,1,4
5313,910,18,15,8
5314,266,6,7,3
5315,72,7,19,8
5316,324,11,14,4
5317,726,16,18,0
5318,877,12,14,5
5319,983,10,15,7
5320,201,7,6,7
5321,223,11,2,7
5322,931,15,8,1
5323,207,8,10,5
5324,722,3,3,6
5325,334,10,19,9
5326,745,13,6,10
5327,148,18,1,7
5328,460,4,12,2
5329,303,6,10,9
5330,465,15,6,6
5331,829,1,14,9
5332,119,18,9,3
5333,80,15,3,10
5334,275,10,1,3
5335,77,6,17,6
5336,28,3,7,6
5337,925,8,16,4
5338,201,18,19,10
5339,371,20,20,6
5340,385,18,14,8
5341,383,14,9,10
5342,519,4,5,2
5343,583,10,7,8
5344,182,9,1,4
5345,304,12,17,6
5346,967,20,4,3
5347,386,14,8,7
5348,549,12,15,5
5349,661,1,19,7
5350,103,13,20,9
5351,460,4,14,3
5352,15,3,10,2
5353,309,3,9,6
5354,315,8,20,10
5355,360,11,20,1
5356,906,7,2,7
5357,573,4,13,10
5358,310,1,5,7
5359,639,5,16,10
5360,535,14,13,4
5361,715,6,19,0
5362,231,6,7,3
5363,948,19,1,10
5364,975,8,3,2
5365,925,6,10,0
5366,713,16,1,8
5367,976,19,10,6
5368,967,8,3,2
5369,462,20,1,8
5370,260,6,15,10
5371,200,14,19,8
5372,407,11,11,1
5373,347,10,11,5
5374,899,16,13,7
5375,988,17,5,8
5376,210,17,13,6
5377,556,7,14,9
5378,759,3,8,3
5379,875,4,4,0
5380,388,6,5,0
5381,155,4,2,4
5382,133,11,9,10
5383,102,16,12,10
5384,196,8,11,2
5385,647,13,7,10
5386,619,20,1,7
5387,155,3,18,4
5388,819,15,4,3
5389,505,14,15,3
5390,323,10,11,5
5391,602,9,8,3
5392,304,13,11,4
5393,546,9,1,8
5394,561,15,19,6
5395,117,20,2,0
5396,278,16,10,0
5397,264,6,10,0
5398,816,3,16,8
5399,131,13,5,2
5400,499,3,20,3
5401,937,16,6,3
5402,680,3,10,5
5403,761,17,19,9
5404,720,1,11,4
5405,752,4,18,2
5406,96,6,11,10
5407,953,20,10,5
5408,291,15,13,5
5409,172,10,8,0
5410,240,20,3,0
5411,452,16,7,5
5412,448,19,14,2
5413,243,6,6,8
5414,618,15,16,9
5415,419,8,5,4
5416,812,1,12,2
5417,742,14,18,3
5418,100,15,18,1
5419,313,10,9,5
5420,313,18,18,4
5421,548,12,1,0
5422,854,3,17,1
5423,73,7,4,2
5424,52,3,18,7
5425,686,19,13,1
5426,365,1,17,0
5427,922,17,3,8
5428,841,4,11,8
5429,642,18,15,8
5430,615,2,4,4
5431,523,15,18,7
5432,913,20,1,2
5433,684,18,17,4
5434,856,12,9,2
5435,270,11,1,8
5436,784,1,3,1
5437,691,6,6,7
5438,865,17,9,1
5439,765,5,11,8
5440,707,20,10,3
5441,836,19,7,1
5442,267,4,8,9
5443,635,16,18,4
5444,390,9,15,10
5445,174,9,10,6
5446,931,20,10,6
5447,553,9,13,3
5448,889,6,13,4
5449,791,20,19,1
5450,832,19,17,6
5451,187,16,2,10
5452,13,14,13,3
5453,147,1,4,9
5454,952,15,14,3
5455,525,8,19,1
5456,501,20,3,0
5457,267,9,15,9
5458,447,1,7,9
5459,171,7,3,7
5460,934,11,20,1
5461,857,4,3,5
5462,244,7,12,5
5463,464,12,18,10
5464,347,16,16,0
5465,379,4,3,6
5466,604,10,10,1
5467,798,15,18,4
5468,460,12,18,3
5469,860,8,11,5
5470,174,16,9,6
5471,255,2,12,10
5472,1000,20,19,5
5473,943,13,12,0
5474,113,8,17,6
5475,602,3,10,10
5476,2,9,1,10
5477,523,12,17,4
5478,63,3,17,5
5479,820,6,11,2
5480,630,1,18,3
5481,102,20,14,10
5482,148,19,12,10
5483,946,20,11,4
5484,711,3,8,0
5485,222,9,8,8
5486,999,6,6,7
5487,250,6,12,8
5488,378,7,2,2
5489,838,19,20,7
5490,131,4,6,3
5491,976,2,19,4
5492,748,9,18,2
5493,462,5,15,8
5494,319,1,1,4
5495,335,19,19,0
5496,521,6,16,6
5497,509,9,8,9
5498,517,5,9,0
5499,882,7,4,2
5500,137,6,3,4
5501,311,12,13,0
5502,530,5,13,5
5503,816,4,1,2
5504,133,3,11,1
5505,551,4,3,2
5506,919,9,12,0
5507,532,6,14,4
5508,89,11,11,6
5509,205,1,17,7
5510,877,2,7,8
5511,629,13,14,9
5512,968,14,1,2
5513,55,17,6,6
5514,135,14,14,9
5515,31,17,17,10
5516,782,9,12,1
5517,970,8,19,6
5518,911,3,11,2
5519,329,4,6,2
5520,3,11,7,2
5521,220,2,12,2
5522,950,16,9,3
5523,927,18,1,0
5524,482,5,16,4
5525,930,4,8,2
5526,898,2,3,6
5527,879,1,11,9
5528,786,2,15,8
5529,278,12,4,10
5530,725,6,17,1
5531,65,20,12,7
5532,172,19,13,8
5533,604,12,15,9
5534,888,6,20,3
5535,775,11,13,2
5536,634,1,9,4
5537,801,9,6,3
5538,352,19,2,4
5539,694,18,5,8
5540,77,16,10,0
5541,803,8,15,9
5542,879,10,4,5
5543,742,11,15,7
5544,217,2,14,4
5545,84,7,20,5
5546,823,16,9,0
5547,974,15,15,4
5548,426,16,9,3
5549,608,8,8,5
5550,804,6,2,8
5551,52,10,19,9
5552,826,2,3,1
5553,141,2,16,7
5554,831,13,20,2
5555,752,4,15,1
5556,883,8,7,5
5557,723,12,12,10
5558,580,20,11,3
5559,235,18,9,7
5560,440,5,8,0
5561,454,8,13,8
5562,1000,8,7,5
5563,396,9,9,2
5564,242,1,2,8
5565,962,10,17,8
5566,936,3,2,9
5567,903,11,19,6
5568,364,17,9,7
5569,347,13,12,10
5570,836,19,3,8
5571,212,3,4,1
5572,930,17,1,1
5573,773,15,3,3
5574,717,19,6,1
5575,519,14,2,2
5576,7,20,5,2
5577,595,13,11,3
5578,977,12,2,10
5579,13,5,4,3
5580,969,1,10,3
5581,342,19,18,10
5582,172,19,2,8
5583,432,6,14,5
5584,160,6,18,9
5585,716,3,19,4
5586,286,16,10,4
5587,591,18,2,9
5588,701,19,14,8
5589,917,10,5,4
5590,793,20,13,10
5591,185,1,10,6
5592,456,13,13,6
5593,618,18,10,1
5594,490,16,8,3
5595,591,17,17,6
5596,480,19,2,8
5597,174,5,8,3
5598,50,4,16,1
5599,148,19,19,5
5600,714,11,16,7
5601,552,15,3,4
5602,974,3,13,0
5603,320,11,18,3
5604,876,19,2,2
5605,17,20,4,5
5606,463,10,17,2
5607,710,18,1,8
5608,106,5,6,9
5609,694,13,10,0
5610,96,20,15,6
5611,307,2,1,1
5612,317,2,3,4
5613,180,11,20,0
5614,569,7,13,1
5615,62,14,11,10
5616,577,10,11,2
5617,556,15,1,0
5618,329,9,10,9
5619,750,2,15,5
5620,600,18,1,8
5621,723,3,7,7
5622,156,7,3,5
5623,368,15,1,9
5624,829,6,19,10
5625,772,18,18,1
5626,935,5,7,10
5627,547,12,6,9
5628,910,14,10,0
5629,759,14,13,5
5630,124,15,4,1
5631,827,17,15,5
5632,506,5,12,5
5633,180,17,1,4
5634,102,3,17,6
5635,951,7,9,9
5636,771,15,3,4
5637,258,17,16,2
5638,795,8,3,0
5639,703,9,13,3
5640,701,16,17,4
5641,341,17,18,1
5642,134,17,12,1
5643,492,9,4,2
5644,717,16,8,7
5645,218,6,18,3
5646,703,4,12,1
5647,550,17,13,5
5648,593,2,3,10
5649,406,20,4,4
5650,618,8,9,1
5651,10,19,17,7
5652,883,18,6,4
5653,473,7,20,8
5654,483,13,11,9
5655,259,3,15,1
5656,756,17,18,9
5657,516,15,16,0
5658,19,2,14,0
5659,934,11,10,2
5660,87,15,10,0
5661,107,14,13,0
5662,155,8,15,5
5663,24,5,18,2
5664,699,7,12,10
5665,336,13,2,10
5666,120,1,8,0
5667,697,15,8,3
5668,525,4,17,4
5669,851,14,18,7
5670,811,4,7,2
5671,583,3,16,0
5672,346,19,18,8
5673,253,2,13,2
5674,534,14,6,2
5675,502,14,10,7
5676,145,17,6,4
5677,841,1,3,9
5678,434,18,6,6
5679,952,2,14,10
5680,894,19,11,2
5681,277,19,1,2
5682,329,20,10,7
5683,80,20,15,10
5684,354,6,20,0
5685,832,7,9,0
5686,683,11,7,1
5687,355,10,15,10
5688,131,5,18,4
5689,993,10,9,2
5690,106,19,14,7
5691,216,8,12,2
5692,946,13,5,1
5693,537,4,17,8
5694,178,5,1,3
5695,915,11,3,2
5696,734,13,5,10
5697,317,5,18,4
5698,715,6,10,4
5699,552,9,7,3
5700,72,17,9,3
5701,988,17,18,4
5702,401,7,4,6
5703,81,10,7,3
5704,106,1,13,2
5705,815,15,10,1
5706,801,9,17,4
5707,375,2,12,8
5708,301,20,2,9
5709,379,6,5,7
5710,253,2,17,4
5711,899,19,2,10
5712,546,2,7,10
5713,97,14,2,10
5714,50,9,3,6
5715,751,8,6,6
5716,532,18,7,9
5717,507,4,16,0
5718,21,6,20,2
5719,708,5,12,0
5720,954,12,17,6
5721,305,13,12,1
5722,765,4,5,7
5723,922,4,12,1
5724,736,19,13,9
5725,151,6,4,6
5726,411,17,15,10
5727,0,19,12,5
5728,451,3,5,5
5729,651,19,16,3
5730,924,2,19,7
5731,565,17,13,10
5732,694,3,2,0
5733,524,8,17,3
5734,463,11,8,3
5735,121,18,15,6
5736,892,10,12,9
5737,175,9,15,10
5738,573,18,8,6
5739,153,6,10,0
5740,121,15,18,9
5741,613,5,13,7
5742,557,1,3,5
5743,995,7,13,10
5744,579,20,2,4
5745,525,16,11,5
5746,422,7,19,3
5747,417,16,14,7
5748,956,16,8,1
5749,687,2,18,7
5750,809,11,11,5
5751,300,10,12,9
5752,813,16,18,1
5753,91,11,16,5
5754,596,13,4,5
5755,75,7,15,2
5756,722,6,9,5
5757,869,12,9,7
5758,223,19,9,3
5759,636,19,18,7
5760,807,1,14,10
5761,436,2,2,4
5762,896,16,12,9
5763,617,8,1,6
5764,910,8,9,7
5765,434,15,13,7
5766,715,17,18,5
5767,165,20,17,9
5768,896,7,13,8
5769,945,6,8,7
5770,594,17,10,10
5771,489,14,9,0
5772,993,19,7,9
5773,57,14,19,4
5774,49,13,18,9
5775,476,10,11,6
5776,330,17,8,1
5777,353,10,17,5
5778,226,11,4,8
5779,307,11,15,1
5780,244,15,10,1
5781,908,13,15,4
5782,940,2,4,5
5783,239,11,7,0
5784,205,9,10,7
5785,146,1,12,6
5786,877,2,18,4
5787,867,5,2,4
5788,481,11,13,8
5789,116,20,8,5
5790,88,19,8,8
5791,673,18,20,9
5792,613,4,10,8
5793,686,15,9,9
5794,679,13,6,5
5795,475,14,19,1
5796,643,2,16,2
5797,19,3,10,4
5798,53,6,10,0
5799,452,11,15,9
5800,463,7,4,3
5801,598,7,2,5
5802,344,12,15,2
5803,888,11,14,1
5804,990,10,8,7
5805,472,19,3,1
5806,689,14,20,6
5807,325,1,12,9
5808,70,2,20,6
5809,954,6,4,5
5810,152,18,13,6
5811,169,3,7,6
5812,118,12,18,5
5813,856,2,2,10
5814,45,8,8,5
5815,684,1,6,7
5816,174,4,15,1
5817,850,7,5,7
5818,540,4,4,6
5819,363,5,2,7
5820,800,16,10,10
5821,587,5,7,8
5822,450,10,18,3
5823,133,2,6,6
5824,700,5,19,6
5825,476,16,15,3
5826,811,10,14,5
5827,46,8,10,8
5828,323,9,12,8
5829,184,10,10,7
5830,953,12,19,7
5831,179,2,8,9
5832,459,5,7,1
5833,481,17,5,5
5834,883,15,4,8
5835,815,4,9,0
5836,40,5,5,4
5837,114,6,17,9
5838,288,10,8,8
5839,893,8,14,3
5840,89,7,3,5
5841,474,19,13,8
5842,601,6,12,2
5843,750,11,18,8
5844,416,15,14,0
5845,920,18,11,5
5846,336,8,4,3
5847,131,1,13,10
5848,927,16,10,0
5849,976,13,11,10
5850,744,20,9,0
5851,901,10,2,7
5852,796,4,16,0
5853,331,13,11,8
5854,965,20,6,8
5855,571,6,5,6
5856,193,2,14,1
5857,656,18,17,5
5858,828,14,8,6
5859,420,1,14,0
5860,562,17,7,10
5861,898,16,17,0
5862,165,19,12,9
5863,433,13,8,6
5864,941,6,13,5
5865,737,17,8,5
5866,498,18,2,10
5867,268,20,9,3
5868,730,7,3,2
5869,284,13,3,8
5870,423,14,4,1
5871,796,15,9,5
5872,105,1,1,3
5873,229,2,4,0
5874,340,10,12,5
5875,428,17,6,3
5876,969,12,9,4
5877,94,15,18,4
5878,474,19,10,10
5879,537,16,6,4
5880,495,14,7,10
5881,783,3,20,2
5882,697,12,7,7
5883,480,19,8,8
5884,464,6,9,8
5885,549,7,5,7
5886,995,18,18,6
5887,661,8,9,3
5888,624,16,14,7
5889,28,4,19,3
5890,868,14,2,0
5891,7,20,9,1
5892,981,19,6,3
5893,751,12,13,7
5894,853,18,5,4
5895,531,4,7,0
5896,743,10,3,9
5897,833,16,4,0
5898,70,2,11,1
5899,186,7,19,9
5900,979,20,10,1
5901,863,5,15,10
5902,8,17,10,5
5903,10,19,9,0
5904,366,11,16,7
5905,53,19,9,1
5906,535,1,8,4
5907,516,7,19,7
5908,302,11,20,10
5909,366,12,3,6
5910,72,15,8,3
5911,79,1,2,1
5912,760,9,4,7
5913,994,17,13,9
5914,771,4,10,9
5915,224,7,20,10
5916,444,12,6,8
5917,697,1,14,10
5918,163,13,3,1
5919,111,12,3,5
5920,509,5,13,3
5921,596,1,14,0
5922,990,17,5,8
5923,577,6,5,7
5924,983,2,11,5
5925,882,20,13,3
5926,847,20,4,3
5927,389,8,20,5
5928,966,8,9,8
5929,973,13,2,8
5930,808,17,11,3
5931,563,20,13,3
5932,181,4,18,7
5933,981,9,12,7
5934,267,3,1,5
5935,322,13,7,5
5936,629,12,14,5
5937,425,14,9,4
5938,983,9,1,2
5939,61,4,1,8
5940,133,16,12,1
5941,638,14,5,6
5942,463,3,14,5
5943,916,7,6,1
5944,967,11,17,0
5945,685,2,16,3
5946,309,12,16,1
5947,719,7,16,10
5948,728,6,14,7
5949,623,14,6,2
5950,169,7,17,2
5951,330,11,1,4
5952,779,5,17,3
5953,420,7,12,2
5954,588,9,1,7
5955,115,18,7,9
5956,441,3,2,10
5957,531,12,16,2
5958,822,4,6,10
5959,635,12,14,6
5960,709,16,3,10
5961,142,18,19,0
5962,753,19,2,8
5963,425,4,18,5
5964,561,2,18,8
5965,905,4,14,0
5966,236,5,11,10
5967,72,9,10,8
5968,595,5,11,9
5969,853,14,17,3
5970,152,5,9,0
5971,788,18,5,4
5972,56,4,13,10
5973,904,13,12,10
5974,594,16,18,3
5975,285,4,13,2
5976,126,4,16,0
5977,75,20,2,1
5978,627,8,13,5
5979,486,18,16,1
5980,710,6,12,8
5981,673,15,16,1
5982,693,5,6,4
5983,355,14,10,6
5984,526,13,14,4
5985,350,10,2,5
5986,515,16,7,5
5987,837,13,8,9
5988,449,2,16,4
5989,82,12,9,6
5990,165,2,17,0
5991,423,15,5,4
5992,438,1,8,4
5993,39,17,1,0
5994,577,20,19,9
5995,777,2,8,8
5996,408,17,3,9
5997,508,20,7,8
5998,757,1,1,9
5999,7,1,18,5
6000,282,10,16,8
6001,979,2,1,1
6002,104,17,15,4
6003,913,6,7,6
6004,289,12,4,1
6005,542,17,16,9
6006,695,15,16,4
6007,586,9,3,5
6008,292,14,11,2
6009,374,14,11,3
6010,275,1,10,0
6011,141,3,20,7
6012,414,10,5,9
6013,874,1,19,4
6014,466,7,15,0
6015,301,6,5,3
6016,543,7,5,9
6017,97,14,3,9
6018,665,10,8,0
6019,218,9,6,0
6020,161,4,16,3
6021,669,8,8,3
6022,662,18,1,8
6023,670,4,19,1
6024,264,4,18,8
6025,961,10,15,4
6026,61,12,7,0
6027,558,14,4,5
6028,154,15,4,1
6029,76,16,8,6
6030,748,20,9,2
6031,502,5,4,6
6032,341,18,12,1
6033,583,13,5,1
6034,660,1,16,5
6035,215,19,20,6
6036,827,10,7,8
6037,743,1,3,0
6038,158,10,11,5
6039,589,7,14,1
6040,163,20,15,9
6041,676,19,5,1
6042,947,7,4,3
6043,749,16,17,8
6044,473,7,4,1
6045,322,10,20,2
6046,251,13,14,6
6047,462,3,8,1
6048,440,1,17,6
6049,623,13,1,10
6050,24,10,1,6
6051,663,14,6,4
6052,276,13,17,8
6053,232,4,5,4
6054,441,19,13,10
6055,470,17,20,7
6056,108,7,11,7
6057,333,11,5,10
6058,917,5,4,0
6059,786,15,4,0
6060,941,10,5,0
6061,521,3,4,2
6062,542,12,15,6
6063,69,20,5,1
6064,784,17,5,0
6065,748,5,15,4
6066,616,11,15,1
6067,309,1,20,6
6068,500,15,9,9
6069,800,17,13,10
6070,278,6,15,3
6071,339,3,15,9
6072,442,16,13,6
6073,950,15,12,4
6074,369,5,16,2
6075,994,19,14,0
6076,453,2,2,6
6077,612,5,18,4
6078,496,6,7,7
6079,507,2,3,10
6080,165,5,20,5
6081,831,7,7,0
6082,45,18,6,1
6083,777,12,7,0
6084,632,11,15,4
6085,177,4,5,0
6086,487,5,4,2
6087,55,10,10,0
6088,260,6,19,0
6089,266,20,15,8
6090,991,7,16,8
6091,455,14,11,1
6092,501,2,7,9
6093,466,6,5,4
6094,501,7,16,4
6095,745,14,13,4
6096,487,14,5,9
6097,400,9,20,8
6098,80,16,16,7
6099,382,19,15,1
6100,757,7,11,7
6101,243,4,14,1
6102,999,19,13,8
6103,395,11,8,10
6104,737,1,2,9
6105,919,14,15,7
6106,446,5,7,8
6107,142,16,1,1
6108,315,12,1,3
6109,84,11,20,10
6110,986,8,18,10
6111,579,17,4,0
6112,417,6,15,5
6113,995,10,14,8
6114,588,14,6,2
6115,786,7,14,0
6116,209,5,15,6
6117,565,12,8,3
6118,389,4,4,5
6119,905,18,12,7
6120,244,13,19,1
6121,599,9,18,2
6122,177,13,4,6
6123,169,7,11,6
6124,402,4,1,10
6125,827,19,8,6
6126,107,8,9,1
6127,458,4,3,2
6128,261,8,17,4
6129,302,9,12,6
6130,421,1,5,2
6131,263,16,8,2
6132,852,7,1,3
6133,900,8,3,5
6134,286,13,13,3
6135,766,7,9,7
6136,931,12,8,2
6137,843,13,13,3
6138,4,15,5,7
6139,442,5,16,6
6140,45,6,2,7
6141,170,20,8,0
6142,555,14,19,7
6143,969,7,17,1
6144,578,7,1,9
6145,402,8,8,6
6146,806,5,14,10
6147,641,8,2,8
6148,892,4,20,7
6149,348,7,10,10
6150,411,10,9,0
6151,311,4,3,8
6152,811,10,16,7
6153,43,17,20,10
6154,277,15,4,10
6155,807,19,7,5
6156,439,13,12,4
6157,495,18,5,5
6158,275,20,7,9
6159,454,1,8,8
6160,673,2,15,7
6161,279,11,18,8
6162,912,18,6,5
6163,652,2,2,2
6164,114,20,2,0
6165,769,6,12,3
6166,572,13,10,1
6167,51,8,3,2
6168,497,7,16,5
6169,824,13,2,7
6170,278,10,6,3
6171,83,8,2,4
6172,556,6,10,3
6173,78,10,9,1
6174,579,2,20,2
6175,645,10,14,0
6176,302,1,4,5
6177,380,11,4,7
6178,361,3,14,10
6179,745,17,19,5
6180,233,11,6,4
6181,786,20,4,7
6182,284,14,11,8
6183,169,4,17,7
6184,666,9,16,7
6185,358,4,9,10
6186,410,8,19,8
6187,594,19,8,4
6188,74,15,8,2
6189,380,6,4,8
6190,450,16,14,6
6191,334,2,15,0
6192,653,10,18,5
6193,91,19,11,10
6194,908,5,18,5
6195,480,3,8,3
6196,439,1,6,3
6197,419,12,8,8
6198,136,5,15,4
6199,784,16,20,8
6200,25,16,7,4
6201,367,16,17,2
6202,966,8,14,9
6203,194,10,18,7
6204,213,16,17,1
6205,865,6,13,1
6206,303,19,6,4
6207,138,20,11,10
6208,677,17,13,10
6209,799,6,14,9
6210,447,12,8,5
6211,669,8,8,2
6212,502,10,9,10
6213,170,1,11,6
6214,282,14,18,10
6215,326,9,8,10
6216,109,13,18,5
6217,421,5,4,3
6218,653,18,16,0
6219,654,15,20,1
6220,452,9,11,0
6221,986,16,18,7
6222,191,10,4,2
6223,109,16,2,2
6224,244,19,10,10
6225,924,4,16,0
6226,455,1,14,2
6227,252,7,3,9
6228,399,19,20,8
6229,103,4,3,9
6230,67,6,2,10
6231,118,7,20,0
6232,666,16,3,8
6233,67,17,7,3
6234,999,9,8,6
6235,861,2,19,4
6236,710,11,6,7
6237,629,14,15,4
6238,139,6,5,3
6239,296,1,5,6
6240,872,16,3,2
6241,194,8,15,8
6242,406,4,15,8
6243,554,18,1,2
6244,883,13,19,4
6245,548,8,2,5
6246,165,2,16,3
6247,255,19,1,0
6248,522,5,19,1
6249,585,12,18,3
6250,543,13,3,4
6251,938,9,16,10
6252,388,16,1,2
6253,19,20,6,7
6254,145,4,17,2
6255,176,6,5,2
6256,32,11,18,8
6257,956,11,20,9
6258,893,16,5,5
6259,896,8,12,3
6260,289,16,2,8
6261,150,18,18,4
6262,502,3,11,2
6263,863,14,9,2
6264,520,2,10,5
6265,117,14,18,2
6266,188,16,5,10
6267,727,14,13,1
6268,29,5,1,1
6269,171,18,6,9
6270,558,6,11,7
6271,738,11,7,7
6272,269,9,10,3
6273,57,14,2,1
6274,466,19,11,6
6275,890,17,15,9
6276,981,15,5,2
6277,892,1,18,2
6278,609,10,9,1
6279,520,10,6,5
6280,44,1,20,7
6281,237,15,18,9
6282,111,4,6,5
6283,401,4,17,7
6284,655,18,8,8
6285,609,14,5,0
6286,155,13,7,0
6287,107,15,13,3
6288,293,17,3,10
6289,431,9,18,5
6290,543,7,18,8
6291,76,8,1,1
6292,138,17,3,8
6293,196,19,2,8
6294,201,12,15,9
6295,416,7,14,4
6296,478,4,2,3
6297,208,1,4,3
6298,84,1,7,8
6299,487,9,5,5
6300,404,7,10,9
6301,234,17,2,10
6302,607,19,10,5
6303,573,10,4,2
6304,858,5,19,1
6305,177,18,8,2
6306,230,1,5,0
6307,952,15,10,2
6308,42,14,4,6
6309,558,7,17,8
6310,532,14,13,3
6311,180,20,9,8
6312,362,11,19,6
6313,843,7,10,6
6314,762,2,18,7
6315,222,16,2,3
6316,496,6,13,3
6317,690,6,13,2
6318,505,1,8,1
6319,501,19,19,5
6320,874,18,1,5
6321,655,15,19,2
6322,666,13,19,9
6323,150,1,17,5
6324,479,20,8,7
6325,914,14,12,5
6326,625,20,13,7
6327,22,6,5,9
6328,873,9,19,3
6329,413,14,7,0
6330,811,3,16,7
6331,788,13,5,3
6332,91,9,13,8
6333,720,9,2,8
6334,138,5,10,0
6335,344,9,2,10
6336,630,16,16,6
6337,456,1,4,5
6338,688,18,14,5
6339,810,17,11,2
6340,576,4,3,1
6341,891,20,10,8
6342,336,14,3,5
6343,833,18,6,3
6344,517,1,9,7
6345,438,7,12,7
6346,389,6,10,2
6347,770,17,13,2
6348,550,10,9,1
6349,337,7,9,9
6350,123,14,14,1
6351,799,8,13,10
6352,810,2,16,8
6353,424,19,11,6
6354,36,8,6,9
6355,415,4,15,5
6356,984,19,14,8
6357,17,10,12,3
6358,593,1,19,2
6359,876,18,11,6
6360,369,10,5,9
6361,480,7,2,2
6362,327,20,5,1
6363,566,4,10,3
6364,2,19,14,2
6365,166,16,8,1
6366,137,13,7,1
6367,840,3,20,3
6368,165,11,11,1
6369,734,4,11,7
6370,225,10,17,6
6371,177,6,16,1
6372,986,6,20,5
6373,734,3,9,6
6374,82,15,19,6
6375,904,7,16,1
6376,187,14,7,2
6377,37,10,5,3
6378,480,20,10,4
6379,603,13,2,10
6380,375,9,6,1
6381,972,19,9,10
6382,837,18,15,0
6383,742,14,2,7
6384,953,9,20,1
6385,888,8,20,10
6386,95,6,11,5
6387,257,18,2,8
6388,230,12,9,4
6389,867,10,2,6
6390,653,18,10,6
6391,568,10,14,10
6392,149,4,20,4
6393,715,20,18,0
6394,932,8,13,7
6395,1000,10,13,2
6396,914,19,6,6
6397,249,17,20,7
6398,634,5,8,8
6399,304,6,14,2
6400,766,3,1,7
6401,874,7,11,7
6402,841,4,14,8
6403,437,9,1,3
6404,746,14,14,1
6405,458,20,8,3
6406,355,14,8,3
6407,457,8,5,2
6408,427,17,14,0
6409,464,11,15,9
6410,792,2,8,3
6411,940,7,13,4
6412,218,4,3,7
6413,457,11,2,10
6414,98,10,10,1
6415,1,9,15,1
6416,247,8,19,8
6417,733,7,12,9
6418,201,10,5,10
6419,255,5,18,4
6420,812,4,18,1
6421,536,18,15,8
6422,631,15,10,8
6423,278,17,9,3
6424,204,6,20,8
6425,805,18,5,1
6426,877,15,11,10
6427,58,8,18,0
6428,315,13,10,9
6429,444,17,6,1
6430,983,17,16,2
6431,61,5,8,4
6432,809,18,15,7
6433,332,7,4,5
6434,399,8,12,8
6435,719,14,15,3
6436,765,11,7,2
6437,489,20,18,1
